ReferenceDesignator,ParameterID_R,GlobalRangeMin,GlobalRangeMax,_DataLevel,_Units,_Array ID,_Platform ID,_Instrument
CP01CNSP-SP001-09-FLORTJ000,optical_backscatter,0.0003,1,L2,m-1,CP01CNSP,SP001,FLORTJ000
CP01CNSP-SP001-09-FLORTJ000,pressure_depth,0,6000,,dbar,CP01CNSP,SP001,FLORTJ000
CP01CNSP-SP001-10-PARADJ000,pressure_depth,0,6000,,dbar,CP01CNSP,SP001,PARADJ000
CP01CNSP-SP001-10-PARADJ000,parad_j_par_counts_output,0,2500,L1,umol photons m-2 s-1,CP01CNSP,SP001,PARADJ000
CP02PMCI-RII01-02-ADCPTG010,corrected_echo_intensity_beam1,0,255,L1,dB,CP02PMCI,RII01,ADCPTG010
CP02PMCI-RII01-02-ADCPTG010,corrected_echo_intensity_beam2,0,255,L1,dB,CP02PMCI,RII01,ADCPTG010
CP02PMCI-RII01-02-ADCPTG010,corrected_echo_intensity_beam3,0,255,L1,dB,CP02PMCI,RII01,ADCPTG010
CP02PMCI-RII01-02-ADCPTG010,corrected_echo_intensity_beam4,0,255,L1,dB,CP02PMCI,RII01,ADCPTG010
CP02PMCI-RII01-02-ADCPTG010,eastward_seawater_velocity,-3,3,L1,m s-1,CP02PMCI,RII01,ADCPTG010
CP02PMCI-RII01-02-ADCPTG010,northward_seawater_velocity,-3,3,L1,m s-1,CP02PMCI,RII01,ADCPTG010
CP02PMCI-RII01-02-ADCPTG010,upward_seawater_velocity,-1,1,L1,m s-1,CP02PMCI,RII01,ADCPTG010
CP02PMCI-RII01-02-ADCPTG010,error_seawater_velocity,-1,1,L1,m s-1,CP02PMCI,RII01,ADCPTG010
CP02PMCI-RII01-02-ADCPTG010,salinity,,,,1,CP02PMCI,RII01,ADCPTG010
CP02PMCI-RII01-02-ADCPTG010,water_velocity_east,-3000,3000,L0,mm s-1,CP02PMCI,RII01,ADCPTG010
CP02PMCI-RII01-02-ADCPTG010,water_velocity_north,-3000,3000,L0,mm s-1,CP02PMCI,RII01,ADCPTG010
CP02PMCI-RII01-02-ADCPTG010,water_velocity_up,-1000,1000,L0,mm s-1,CP02PMCI,RII01,ADCPTG010
CP02PMCI-RII01-02-ADCPTG010,error_velocity,-1000,1000,L0,mm s-1,CP02PMCI,RII01,ADCPTG010
CP02PMCI-WFP01-01-VEL3DK000,vel3d_k_pressure,0,6000,,dbar,CP02PMCI,WFP01,VEL3DK000
CP02PMCI-WFP01-01-VEL3DK000,vel3d_k_beams,,,,1,CP02PMCI,WFP01,VEL3DK000
CP02PMCI-WFP01-01-VEL3DK000,vel3d_k_eastward_velocity,-3,3,L1,m s-1,CP02PMCI,WFP01,VEL3DK000
CP02PMCI-WFP01-01-VEL3DK000,vel3d_k_northward_velocity,-3,3,L1,m s-1,CP02PMCI,WFP01,VEL3DK000
CP02PMCI-WFP01-01-VEL3DK000,vel3d_k_upward_velocity,-1,1,L1,m s-1,CP02PMCI,WFP01,VEL3DK000
CP02PMCI-WFP01-01-VEL3DK000,date_time_array,,,,1,CP02PMCI,WFP01,VEL3DK000
CP02PMCI-WFP01-02-DOFSTK000,dofst_k_oxygen,,,,Hz,CP02PMCI,WFP01,DOFSTK000
CP02PMCI-WFP01-02-DOFSTK000,dofst_k_oxygen_l2,0,400,L2,umol kg-1,CP02PMCI,WFP01,DOFSTK000
CP02PMCI-WFP01-03-CTDPFK000,practical_salinity,0,42,L2,1,CP02PMCI,WFP01,CTDPFK000
CP02PMCI-WFP01-03-CTDPFK000,ctdpf_ckl_seawater_pressure,0,6000,L1,dbar,CP02PMCI,WFP01,CTDPFK000
CP02PMCI-WFP01-03-CTDPFK000,ctdpf_ckl_seawater_temperature,-2,40,L1,ºC,CP02PMCI,WFP01,CTDPFK000
CP02PMCI-WFP01-03-CTDPFK000,ctdpf_ckl_seawater_conductivity,0,6,L1,S m-1,CP02PMCI,WFP01,CTDPFK000
CP02PMCI-WFP01-03-CTDPFK000,density,1000,1100,L2,kg m-3,CP02PMCI,WFP01,CTDPFK000
CP02PMCI-WFP01-04-FLORTK000,seawater_scattering_coefficient,,,L2,m-1,CP02PMCI,WFP01,FLORTK000
CP02PMCI-WFP01-04-FLORTK000,fluorometric_chlorophyll_a,0,50,L1,µg L-1,CP02PMCI,WFP01,FLORTK000
CP02PMCI-WFP01-04-FLORTK000,fluorometric_cdom,0,375,L1,ppb,CP02PMCI,WFP01,FLORTK000
CP02PMCI-WFP01-04-FLORTK000,total_volume_scattering_coefficient,0,0.0079,L1,m-1 sr-1,CP02PMCI,WFP01,FLORTK000
CP02PMCI-WFP01-04-FLORTK000,optical_backscatter,0.0003,1,L2,m-1,CP02PMCI,WFP01,FLORTK000
CP02PMCI-WFP01-05-PARADK000,par_val_v,,,L0,mV,CP02PMCI,WFP01,PARADK000
CP02PMCI-WFP01-05-PARADK000,parad_k_par,0,2500,L1,umol photons m-2 s-1,CP02PMCI,WFP01,PARADK000
CP02PMCO-RII01-02-ADCPTG010,corrected_echo_intensity_beam1,0,255,L1,dB,CP02PMCO,RII01,ADCPTG010
CP02PMCO-RII01-02-ADCPTG010,corrected_echo_intensity_beam2,0,255,L1,dB,CP02PMCO,RII01,ADCPTG010
CP02PMCO-RII01-02-ADCPTG010,corrected_echo_intensity_beam3,0,255,L1,dB,CP02PMCO,RII01,ADCPTG010
CP02PMCO-RII01-02-ADCPTG010,corrected_echo_intensity_beam4,0,255,L1,dB,CP02PMCO,RII01,ADCPTG010
CP02PMCO-RII01-02-ADCPTG010,eastward_seawater_velocity,-3,3,L1,m s-1,CP02PMCO,RII01,ADCPTG010
CP02PMCO-RII01-02-ADCPTG010,northward_seawater_velocity,-3,3,L1,m s-1,CP02PMCO,RII01,ADCPTG010
CP02PMCO-RII01-02-ADCPTG010,upward_seawater_velocity,-1,1,L1,m s-1,CP02PMCO,RII01,ADCPTG010
CP02PMCO-RII01-02-ADCPTG010,error_seawater_velocity,-1,1,L1,m s-1,CP02PMCO,RII01,ADCPTG010
CP02PMCO-RII01-02-ADCPTG010,salinity,,,,1,CP02PMCO,RII01,ADCPTG010
CP02PMCO-RII01-02-ADCPTG010,water_velocity_east,-3000,3000,L0,mm s-1,CP02PMCO,RII01,ADCPTG010
CP02PMCO-RII01-02-ADCPTG010,water_velocity_north,-3000,3000,L0,mm s-1,CP02PMCO,RII01,ADCPTG010
CP02PMCO-RII01-02-ADCPTG010,water_velocity_up,-1000,1000,L0,mm s-1,CP02PMCO,RII01,ADCPTG010
CP02PMCO-RII01-02-ADCPTG010,error_velocity,-1000,1000,L0,mm s-1,CP02PMCO,RII01,ADCPTG010
CP02PMCO-WFP01-01-VEL3DK000,vel3d_k_pressure,0,6000,,dbar,CP02PMCO,WFP01,VEL3DK000
CP02PMCO-WFP01-01-VEL3DK000,vel3d_k_beams,,,,1,CP02PMCO,WFP01,VEL3DK000
CP02PMCO-WFP01-01-VEL3DK000,vel3d_k_eastward_velocity,-3,3,L1,m s-1,CP02PMCO,WFP01,VEL3DK000
CP02PMCO-WFP01-01-VEL3DK000,vel3d_k_northward_velocity,-3,3,L1,m s-1,CP02PMCO,WFP01,VEL3DK000
CP02PMCO-WFP01-01-VEL3DK000,vel3d_k_upward_velocity,-1,1,L1,m s-1,CP02PMCO,WFP01,VEL3DK000
CP02PMCO-WFP01-01-VEL3DK000,date_time_array,,,,1,CP02PMCO,WFP01,VEL3DK000
CP02PMCO-WFP01-02-DOFSTK000,dofst_k_oxygen,,,,Hz,CP02PMCO,WFP01,DOFSTK000
CP02PMCO-WFP01-02-DOFSTK000,dofst_k_oxygen_l2,0,400,L2,umol kg-1,CP02PMCO,WFP01,DOFSTK000
CP02PMCO-WFP01-03-CTDPFK000,practical_salinity,0,42,L2,1,CP02PMCO,WFP01,CTDPFK000
CP02PMCO-WFP01-03-CTDPFK000,ctdpf_ckl_seawater_pressure,0,6000,L1,dbar,CP02PMCO,WFP01,CTDPFK000
CP02PMCO-WFP01-03-CTDPFK000,ctdpf_ckl_seawater_temperature,-2,40,L1,ºC,CP02PMCO,WFP01,CTDPFK000
CP02PMCO-WFP01-03-CTDPFK000,ctdpf_ckl_seawater_conductivity,0,6,L1,S m-1,CP02PMCO,WFP01,CTDPFK000
CP02PMCO-WFP01-03-CTDPFK000,density,1000,1100,L2,kg m-3,CP02PMCO,WFP01,CTDPFK000
CP02PMCO-WFP01-04-FLORTK000,seawater_scattering_coefficient,,,L2,m-1,CP02PMCO,WFP01,FLORTK000
CP02PMCO-WFP01-04-FLORTK000,fluorometric_chlorophyll_a,0,50,L1,µg L-1,CP02PMCO,WFP01,FLORTK000
CP02PMCO-WFP01-04-FLORTK000,fluorometric_cdom,0,375,L1,ppb,CP02PMCO,WFP01,FLORTK000
CP02PMCO-WFP01-04-FLORTK000,total_volume_scattering_coefficient,0,0.0079,L1,m-1 sr-1,CP02PMCO,WFP01,FLORTK000
CP02PMCO-WFP01-04-FLORTK000,optical_backscatter,0.0003,1,L2,m-1,CP02PMCO,WFP01,FLORTK000
CP02PMCO-WFP01-05-PARADK000,par_val_v,,,L0,mV,CP02PMCO,WFP01,PARADK000
CP02PMCO-WFP01-05-PARADK000,parad_k_par,0,2500,L1,umol photons m-2 s-1,CP02PMCO,WFP01,PARADK000
CP02PMUI-RII01-02-ADCPTG010,corrected_echo_intensity_beam1,0,255,L1,dB,CP02PMUI,RII01,ADCPTG010
CP02PMUI-RII01-02-ADCPTG010,corrected_echo_intensity_beam2,0,255,L1,dB,CP02PMUI,RII01,ADCPTG010
CP02PMUI-RII01-02-ADCPTG010,corrected_echo_intensity_beam3,0,255,L1,dB,CP02PMUI,RII01,ADCPTG010
CP02PMUI-RII01-02-ADCPTG010,corrected_echo_intensity_beam4,0,255,L1,dB,CP02PMUI,RII01,ADCPTG010
CP02PMUI-RII01-02-ADCPTG010,eastward_seawater_velocity,-3,3,L1,m s-1,CP02PMUI,RII01,ADCPTG010
CP02PMUI-RII01-02-ADCPTG010,northward_seawater_velocity,-3,3,L1,m s-1,CP02PMUI,RII01,ADCPTG010
CP02PMUI-RII01-02-ADCPTG010,upward_seawater_velocity,-1,1,L1,m s-1,CP02PMUI,RII01,ADCPTG010
CP02PMUI-RII01-02-ADCPTG010,error_seawater_velocity,-1,1,L1,m s-1,CP02PMUI,RII01,ADCPTG010
CP02PMUI-RII01-02-ADCPTG010,salinity,,,,1,CP02PMUI,RII01,ADCPTG010
CP02PMUI-RII01-02-ADCPTG010,water_velocity_east,-3000,3000,L0,mm s-1,CP02PMUI,RII01,ADCPTG010
CP02PMUI-RII01-02-ADCPTG010,water_velocity_north,-3000,3000,L0,mm s-1,CP02PMUI,RII01,ADCPTG010
CP02PMUI-RII01-02-ADCPTG010,water_velocity_up,-1000,1000,L0,mm s-1,CP02PMUI,RII01,ADCPTG010
CP02PMUI-RII01-02-ADCPTG010,error_velocity,-1000,1000,L0,mm s-1,CP02PMUI,RII01,ADCPTG010
CP02PMUI-WFP01-01-VEL3DK000,vel3d_k_pressure,0,6000,,dbar,CP02PMUI,WFP01,VEL3DK000
CP02PMUI-WFP01-01-VEL3DK000,vel3d_k_beams,,,,1,CP02PMUI,WFP01,VEL3DK000
CP02PMUI-WFP01-01-VEL3DK000,vel3d_k_eastward_velocity,-3,3,L1,m s-1,CP02PMUI,WFP01,VEL3DK000
CP02PMUI-WFP01-01-VEL3DK000,vel3d_k_northward_velocity,-3,3,L1,m s-1,CP02PMUI,WFP01,VEL3DK000
CP02PMUI-WFP01-01-VEL3DK000,vel3d_k_upward_velocity,-1,1,L1,m s-1,CP02PMUI,WFP01,VEL3DK000
CP02PMUI-WFP01-01-VEL3DK000,date_time_array,,,,1,CP02PMUI,WFP01,VEL3DK000
CP02PMUI-WFP01-02-DOFSTK000,dofst_k_oxygen,,,,Hz,CP02PMUI,WFP01,DOFSTK000
CP02PMUI-WFP01-02-DOFSTK000,dofst_k_oxygen_l2,0,400,L2,umol kg-1,CP02PMUI,WFP01,DOFSTK000
CP02PMUI-WFP01-03-CTDPFK000,practical_salinity,0,42,L2,1,CP02PMUI,WFP01,CTDPFK000
CP02PMUI-WFP01-03-CTDPFK000,ctdpf_ckl_seawater_pressure,0,6000,L1,dbar,CP02PMUI,WFP01,CTDPFK000
CP02PMUI-WFP01-03-CTDPFK000,ctdpf_ckl_seawater_temperature,-2,40,L1,ºC,CP02PMUI,WFP01,CTDPFK000
CP02PMUI-WFP01-03-CTDPFK000,ctdpf_ckl_seawater_conductivity,0,6,L1,S m-1,CP02PMUI,WFP01,CTDPFK000
CP02PMUI-WFP01-03-CTDPFK000,density,1000,1100,L2,kg m-3,CP02PMUI,WFP01,CTDPFK000
CP02PMUI-WFP01-04-FLORTK000,seawater_scattering_coefficient,,,L2,m-1,CP02PMUI,WFP01,FLORTK000
CP02PMUI-WFP01-04-FLORTK000,fluorometric_chlorophyll_a,0,50,L1,µg L-1,CP02PMUI,WFP01,FLORTK000
CP02PMUI-WFP01-04-FLORTK000,fluorometric_cdom,0,375,L1,ppb,CP02PMUI,WFP01,FLORTK000
CP02PMUI-WFP01-04-FLORTK000,total_volume_scattering_coefficient,0,0.0079,L1,m-1 sr-1,CP02PMUI,WFP01,FLORTK000
CP02PMUI-WFP01-04-FLORTK000,optical_backscatter,0.0003,1,L2,m-1,CP02PMUI,WFP01,FLORTK000
CP02PMUI-WFP01-05-PARADK000,par_val_v,,,L0,mV,CP02PMUI,WFP01,PARADK000
CP02PMUI-WFP01-05-PARADK000,parad_k_par,0,2500,L1,umol photons m-2 s-1,CP02PMUI,WFP01,PARADK000
CP02PMUO-RII01-02-ADCPSL010,corrected_echo_intensity_beam1,0,255,L1,dB,CP02PMUO,RII01,ADCPSL010
CP02PMUO-RII01-02-ADCPSL010,corrected_echo_intensity_beam2,0,255,L1,dB,CP02PMUO,RII01,ADCPSL010
CP02PMUO-RII01-02-ADCPSL010,corrected_echo_intensity_beam3,0,255,L1,dB,CP02PMUO,RII01,ADCPSL010
CP02PMUO-RII01-02-ADCPSL010,corrected_echo_intensity_beam4,0,255,L1,dB,CP02PMUO,RII01,ADCPSL010
CP02PMUO-RII01-02-ADCPSL010,eastward_seawater_velocity,-3,3,L1,m s-1,CP02PMUO,RII01,ADCPSL010
CP02PMUO-RII01-02-ADCPSL010,northward_seawater_velocity,-3,3,L1,m s-1,CP02PMUO,RII01,ADCPSL010
CP02PMUO-RII01-02-ADCPSL010,upward_seawater_velocity,-1,1,L1,m s-1,CP02PMUO,RII01,ADCPSL010
CP02PMUO-RII01-02-ADCPSL010,error_seawater_velocity,-1,1,L1,m s-1,CP02PMUO,RII01,ADCPSL010
CP02PMUO-RII01-02-ADCPSL010,salinity,,,,1,CP02PMUO,RII01,ADCPSL010
CP02PMUO-RII01-02-ADCPSL010,water_velocity_east,-3000,3000,L0,mm s-1,CP02PMUO,RII01,ADCPSL010
CP02PMUO-RII01-02-ADCPSL010,water_velocity_north,-3000,3000,L0,mm s-1,CP02PMUO,RII01,ADCPSL010
CP02PMUO-RII01-02-ADCPSL010,water_velocity_up,-1000,1000,L0,mm s-1,CP02PMUO,RII01,ADCPSL010
CP02PMUO-RII01-02-ADCPSL010,error_velocity,-1000,1000,L0,mm s-1,CP02PMUO,RII01,ADCPSL010
CP02PMUO-WFP01-01-VEL3DK000,vel3d_k_pressure,0,6000,,dbar,CP02PMUO,WFP01,VEL3DK000
CP02PMUO-WFP01-01-VEL3DK000,vel3d_k_beams,,,,1,CP02PMUO,WFP01,VEL3DK000
CP02PMUO-WFP01-01-VEL3DK000,vel3d_k_eastward_velocity,-3,3,L1,m s-1,CP02PMUO,WFP01,VEL3DK000
CP02PMUO-WFP01-01-VEL3DK000,vel3d_k_northward_velocity,-3,3,L1,m s-1,CP02PMUO,WFP01,VEL3DK000
CP02PMUO-WFP01-01-VEL3DK000,vel3d_k_upward_velocity,-1,1,L1,m s-1,CP02PMUO,WFP01,VEL3DK000
CP02PMUO-WFP01-01-VEL3DK000,date_time_array,,,,1,CP02PMUO,WFP01,VEL3DK000
CP02PMUO-WFP01-02-DOFSTK000,dofst_k_oxygen,,,,Hz,CP02PMUO,WFP01,DOFSTK000
CP02PMUO-WFP01-02-DOFSTK000,dofst_k_oxygen_l2,0,400,L2,umol kg-1,CP02PMUO,WFP01,DOFSTK000
CP02PMUO-WFP01-03-CTDPFK000,practical_salinity,0,42,L2,1,CP02PMUO,WFP01,CTDPFK000
CP02PMUO-WFP01-03-CTDPFK000,ctdpf_ckl_seawater_pressure,0,6000,L1,dbar,CP02PMUO,WFP01,CTDPFK000
CP02PMUO-WFP01-03-CTDPFK000,ctdpf_ckl_seawater_temperature,-2,40,L1,ºC,CP02PMUO,WFP01,CTDPFK000
CP02PMUO-WFP01-03-CTDPFK000,ctdpf_ckl_seawater_conductivity,0,6,L1,S m-1,CP02PMUO,WFP01,CTDPFK000
CP02PMUO-WFP01-03-CTDPFK000,density,1000,1100,L2,kg m-3,CP02PMUO,WFP01,CTDPFK000
CP02PMUO-WFP01-04-FLORTK000,seawater_scattering_coefficient,,,L2,m-1,CP02PMUO,WFP01,FLORTK000
CP02PMUO-WFP01-04-FLORTK000,fluorometric_chlorophyll_a,0,50,L1,µg L-1,CP02PMUO,WFP01,FLORTK000
CP02PMUO-WFP01-04-FLORTK000,fluorometric_cdom,0,375,L1,ppb,CP02PMUO,WFP01,FLORTK000
CP02PMUO-WFP01-04-FLORTK000,total_volume_scattering_coefficient,0,0.0079,L1,m-1 sr-1,CP02PMUO,WFP01,FLORTK000
CP02PMUO-WFP01-04-FLORTK000,optical_backscatter,0.0003,1,L2,m-1,CP02PMUO,WFP01,FLORTK000
CP02PMUO-WFP01-05-PARADK000,par_val_v,,,L0,mV,CP02PMUO,WFP01,PARADK000
CP02PMUO-WFP01-05-PARADK000,parad_k_par,0,2500,L1,umol photons m-2 s-1,CP02PMUO,WFP01,PARADK000
CP03ISSM-MFD35-01-ADCPTF000,adcps_pd12_eastward_seawater_velocity,-3,3,L1,m s-1,CP03ISSM,MFD35,ADCPTF000
CP03ISSM-MFD35-01-ADCPTF000,adcps_pd12_northward_seawater_velocity,-3,3,L1,m s-1,CP03ISSM,MFD35,ADCPTF000
CP03ISSM-MFD35-01-ADCPTF000,corrected_echo_intensity_beam1,0,255,L1,dB,CP03ISSM,MFD35,ADCPTF000
CP03ISSM-MFD35-01-ADCPTF000,corrected_echo_intensity_beam2,0,255,L1,dB,CP03ISSM,MFD35,ADCPTF000
CP03ISSM-MFD35-01-ADCPTF000,corrected_echo_intensity_beam3,0,255,L1,dB,CP03ISSM,MFD35,ADCPTF000
CP03ISSM-MFD35-01-ADCPTF000,corrected_echo_intensity_beam4,0,255,L1,dB,CP03ISSM,MFD35,ADCPTF000
CP03ISSM-MFD35-01-ADCPTF000,water_direction,0,359.9,,degrees,CP03ISSM,MFD35,ADCPTF000
CP03ISSM-MFD35-01-ADCPTF000,water_velocity,,,,mm d-1,CP03ISSM,MFD35,ADCPTF000
CP03ISSM-MFD35-01-ADCPTF000,temperature,-2,40,,ºC,CP03ISSM,MFD35,ADCPTF000
CP03ISSM-MFD35-01-ADCPTF000,num_beams,,,,1,CP03ISSM,MFD35,ADCPTF000
CP03ISSM-MFD35-01-ADCPTF000,speed_of_sound,1380,1580,,m s-1,CP03ISSM,MFD35,ADCPTF000
CP03ISSM-MFD35-01-ADCPTF000,salinity,,,,1,CP03ISSM,MFD35,ADCPTF000
CP03ISSM-MFD35-01-ADCPTF000,water_velocity_east,-3000,3000,L0,mm s-1,CP03ISSM,MFD35,ADCPTF000
CP03ISSM-MFD35-01-ADCPTF000,water_velocity_north,-3000,3000,L0,mm s-1,CP03ISSM,MFD35,ADCPTF000
CP03ISSM-MFD35-01-ADCPTF000,water_velocity_up,-1000,1000,L0,mm s-1,CP03ISSM,MFD35,ADCPTF000
CP03ISSM-MFD35-01-ADCPTF000,error_velocity,-1000,1000,L0,mm s-1,CP03ISSM,MFD35,ADCPTF000
CP03ISSM-MFD35-01-ADCPTF000,upward_earth_seawater_velocity,-1,1,L1,m s-1,CP03ISSM,MFD35,ADCPTF000
CP03ISSM-MFD35-01-ADCPTF000,earth_error_velocity,-1,1,L1,m s-1,CP03ISSM,MFD35,ADCPTF000
CP03ISSM-MFD35-02-PRESFB000,abs_seafloor_pressure,0,6000,L1,dbar,CP03ISSM,MFD35,PRESFB000
CP03ISSM-MFD35-02-PRESFB000,seawater_temperature,-2,40,,ºC,CP03ISSM,MFD35,PRESFB000
CP03ISSM-MFD35-02-PRESFB000,presf_tide_pressure,0,6000,L1,dbar,CP03ISSM,MFD35,PRESFB000
CP03ISSM-MFD35-02-PRESFB000,presf_tide_temperature,-2,40,L1,ºC,CP03ISSM,MFD35,PRESFB000
CP03ISSM-MFD35-02-PRESFB000,presf_wave_burst_pressure,0,6000,L1,dbar,CP03ISSM,MFD35,PRESFB000
CP03ISSM-MFD35-02-PRESFB000,absolute_pressure_burst,0,8800,L0,psi,CP03ISSM,MFD35,PRESFB000
CP03ISSM-MFD35-02-PRESFB000,absolute_pressure,0,8800,L0,psi,CP03ISSM,MFD35,PRESFB000
CP03ISSM-MFD35-02-PRESFB000,ptemp_frequency,,,,Hz,CP03ISSM,MFD35,PRESFB000
CP03ISSM-MFD35-04-VELPTA000,eastward_velocity,-3,3,L1,m s-1,CP03ISSM,MFD35,VELPTA000
CP03ISSM-MFD35-04-VELPTA000,northward_velocity,-3,3,L1,m s-1,CP03ISSM,MFD35,VELPTA000
CP03ISSM-MFD35-04-VELPTA000,upward_velocity,-1,1,L1,m s-1,CP03ISSM,MFD35,VELPTA000
CP03ISSM-MFD35-04-VELPTA000,pressure_mbar,0,1100000,,0.001 dbar,CP03ISSM,MFD35,VELPTA000
CP03ISSM-MFD35-04-VELPTA000,velocity_beam1,-3000,3000,L0,mm s-1,CP03ISSM,MFD35,VELPTA000
CP03ISSM-MFD35-04-VELPTA000,velocity_beam2,-3000,3000,L0,mm s-1,CP03ISSM,MFD35,VELPTA000
CP03ISSM-MFD35-04-VELPTA000,velocity_beam3,-1000,1000,L0,mm s-1,CP03ISSM,MFD35,VELPTA000
CP03ISSM-MFD35-05-PCO2WB000,absorbance_ratio_434,0,100000,L0,counts,CP03ISSM,MFD35,PCO2WB000
CP03ISSM-MFD35-05-PCO2WB000,absorbance_ratio_620,0,100000,L0,counts,CP03ISSM,MFD35,PCO2WB000
CP03ISSM-MFD35-05-PCO2WB000,absorbance_blank_434,,,L0,1,CP03ISSM,MFD35,PCO2WB000
CP03ISSM-MFD35-05-PCO2WB000,absorbance_blank_620,,,L0,1,CP03ISSM,MFD35,PCO2WB000
CP03ISSM-MFD35-05-PCO2WB000,pco2_seawater,200,2000,L1,uatm,CP03ISSM,MFD35,PCO2WB000
CP03ISSM-MFD35-06-PHSEND000,phsen_abcdef_ph_seawater,7.3,8.5,L1,1,CP03ISSM,MFD35,PHSEND000
CP03ISSM-MFD37-01-OPTAAD000,beam_attenuation,0,100,L2,m-1,CP03ISSM,MFD37,OPTAAD000
CP03ISSM-MFD37-01-OPTAAD000,optical_absorption,0,100,L2,m-1,CP03ISSM,MFD37,OPTAAD000
CP03ISSM-MFD37-03-CTDBPD000,conductivity,0,6,L1,S m-1,CP03ISSM,MFD37,CTDBPD000
CP03ISSM-MFD37-03-CTDBPD000,practical_salinity,0,42,L2,1,CP03ISSM,MFD37,CTDBPD000
CP03ISSM-MFD37-03-CTDBPD000,pressure,0,6000,L1,dbar,CP03ISSM,MFD37,CTDBPD000
CP03ISSM-MFD37-03-CTDBPD000,ctdbp_seawater_temperature,-2,40,L1,ºC,CP03ISSM,MFD37,CTDBPD000
CP03ISSM-MFD37-03-CTDBPD000,ctdbp_seawater_pressure,0,6000,L1,dbar,CP03ISSM,MFD37,CTDBPD000
CP03ISSM-MFD37-03-CTDBPD000,ctdbp_seawater_conductivity,0,6,L1,S m-1,CP03ISSM,MFD37,CTDBPD000
CP03ISSM-MFD37-03-CTDBPD000,density,1000,1100,L2,kg m-3,CP03ISSM,MFD37,CTDBPD000
CP03ISSM-MFD37-03-CTDBPD000,temp,-2,40,L1,ºC,CP03ISSM,MFD37,CTDBPD000
CP03ISSM-MFD37-04-DOSTAD000,dissolved_oxygen,0,400,L2,µmol kg-1,CP03ISSM,MFD37,DOSTAD000
CP03ISSM-MFD37-04-DOSTAD000,dosta_abcdjm_cspp_tc_oxygen,0,400,L1,umol L-1,CP03ISSM,MFD37,DOSTAD000
CP03ISSM-MFD37-04-DOSTAD000,estimated_oxygen_concentration,0,400,L1,umol L-1,CP03ISSM,MFD37,DOSTAD000
CP03ISSM-MFD37-04-DOSTAD000,estimated_oxygen_saturation,0,110,,percent,CP03ISSM,MFD37,DOSTAD000
CP03ISSM-MFD37-04-DOSTAD000,optode_temperature,-2,40,,ºC,CP03ISSM,MFD37,DOSTAD000
CP03ISSM-MFD37-07-ZPLSCC000,zplsc_c_tilt_x,,,,deg,CP03ISSM,MFD37,ZPLSCC000
CP03ISSM-MFD37-07-ZPLSCC000,zplsc_c_tilt_y,,,,deg,CP03ISSM,MFD37,ZPLSCC000
CP03ISSM-MFD37-07-ZPLSCC000,zplsc_c_temperature,-2,40,,ºC,CP03ISSM,MFD37,ZPLSCC000
CP03ISSM-MFD37-07-ZPLSCC000,zplsc_c_pressure,0,6000,,dBar,CP03ISSM,MFD37,ZPLSCC000
CP03ISSM-RID26-04-VELPTA000,eastward_velocity,-3,3,L1,m s-1,CP03ISSM,RID26,VELPTA000
CP03ISSM-RID26-04-VELPTA000,northward_velocity,-3,3,L1,m s-1,CP03ISSM,RID26,VELPTA000
CP03ISSM-RID26-04-VELPTA000,upward_velocity,-1,1,L1,m s-1,CP03ISSM,RID26,VELPTA000
CP03ISSM-RID26-04-VELPTA000,pressure_mbar,0,1100000,,0.001 dbar,CP03ISSM,RID26,VELPTA000
CP03ISSM-RID26-04-VELPTA000,velocity_beam1,-3000,3000,L0,mm s-1,CP03ISSM,RID26,VELPTA000
CP03ISSM-RID26-04-VELPTA000,velocity_beam2,-3000,3000,L0,mm s-1,CP03ISSM,RID26,VELPTA000
CP03ISSM-RID26-04-VELPTA000,velocity_beam3,-1000,1000,L0,mm s-1,CP03ISSM,RID26,VELPTA000
CP03ISSM-RID26-06-PHSEND000,phsen_abcdef_ph_seawater,7.3,8.5,L1,1,CP03ISSM,RID26,PHSEND000
CP03ISSM-RID26-07-NUTNRB000,salinity_corrected_nitrate,0,40,L2,µmol L-1,CP03ISSM,RID26,NUTNRB000
CP03ISSM-RID26-07-NUTNRB000,nitrate_concentration,0,40,L1,uMol L-1,CP03ISSM,RID26,NUTNRB000
CP03ISSM-RID26-07-NUTNRB000,rms_error,,,,uMol L-1,CP03ISSM,RID26,NUTNRB000
CP03ISSM-RID26-07-NUTNRB000,humidity,,,,%,CP03ISSM,RID26,NUTNRB000
CP03ISSM-RID26-08-SPKIRB000,spkir_abj_cspp_downwelling_vector,0,300,L1,uW cm-2 nm-1,CP03ISSM,RID26,SPKIRB000
CP03ISSM-RID27-01-OPTAAD000,beam_attenuation,0,100,L2,m-1,CP03ISSM,RID27,OPTAAD000
CP03ISSM-RID27-01-OPTAAD000,optical_absorption,0,100,L2,m-1,CP03ISSM,RID27,OPTAAD000
CP03ISSM-RID27-02-FLORTD000,seawater_scattering_coefficient,,,L2,m-1,CP03ISSM,RID27,FLORTD000
CP03ISSM-RID27-02-FLORTD000,fluorometric_chlorophyll_a,0,50,L1,µg L-1,CP03ISSM,RID27,FLORTD000
CP03ISSM-RID27-02-FLORTD000,fluorometric_cdom,0,375,L1,ppb,CP03ISSM,RID27,FLORTD000
CP03ISSM-RID27-02-FLORTD000,total_volume_scattering_coefficient,0,0.0079,L1,m-1 sr-1,CP03ISSM,RID27,FLORTD000
